61791.0000  61792.0000  0.31590255  61790.99827299      -0.00002610      24.94093332     550.61199172  0.32394050  61790.86945042      -0.00000465      29.82264862    1237.32355093  0.33152497  61790.99813163      -0.00171863      79.03421130    1103.25801585  0.32418291  61790.99821945      -0.00112386      53.01743841    1065.62020969  0.31338658  61790.99961233      -0.01281773       2.47994387    7532.20991308  0.31344423  61790.99885623      -0.00982037       1.23210797    2545.67989148  
61792.0000  61797.0000  0.31596260  61791.99916907      -0.00354492      16.98800769    7730.81063067  0.32270979  61791.99862584      -0.01083001       8.07056672     603.69746231  0.33255513  61791.99916029      -0.00337372       8.54686960    4452.10815456  0.32563938  61791.99920299      -0.00487663       9.13594337    4711.11070785  0.30673663  61791.98810313      -0.02285612       1.00479104      73.43383880  0.30496860  61791.99416798      -0.01497637       1.19336114      52.12136124  
61797.0000  61802.0000  0.31384770  61796.99918229      -0.00540850      16.28011562    6335.19054583  0.31975531  61796.99769187      -0.01787363       1.43330818    9961.06392494  0.33063544  61796.99914387      -0.00380336       7.46678438    4522.49170673  0.32185115  61796.99924281      -0.00595947       8.03697879    4346.85372531  0.31098819  61797.08009418      -0.01992618       0.22141491       0.86738395  0.30907017  61796.94567953      -0.02772661       0.40245491      35.30285448  
61802.0000  61813.1800  0.31669212  61801.99852044      -0.00227460       0.98214154    9972.83247004  0.32371893  61801.99931688      -0.01099474       0.99041111    1565.99383518  0.33544472  61801.99843941      -0.00568163       0.47347831    5651.51214407  0.32871731  61801.99883552      -0.00685548       0.35434370    7413.57540638  0.31044511  61802.00267076      -0.01426685       0.31073429       5.34896198  0.30929773  61802.04954833      -0.00974096       0.29538932       4.65572885  
61813.1800  61826.0000  0.31863168  61813.17919170      -0.00323719       9.51182426    5359.23998283  0.32363053  61813.21625446      -0.00444837       0.68733042      11.46852035  0.33628975  61813.17906582      -0.00267900       9.88873272    4898.73186307  0.32961370  61813.17909506      -0.00342334       9.66274365    5240.91293653  0.31312714  61813.18699734      -0.00724518       0.35186321      11.37726607  0.30982416  61813.17884909      -0.01066880       2.07532245    9970.54005398  
61826.0000  61848.0000  0.31840493  61825.99854809      -0.00328484       0.33492984    6833.95687643  0.32430178  61825.99924856      -0.01872276       3.32451321    8213.39657970  0.33607457  61825.99891875      -0.00370530       0.31313965    8752.19935165  0.33119544  61825.99877186      -0.00623767       0.16289556    9978.54160532  0.31534318  61826.08112340      -0.01491913       3.88203811       0.10820154  0.31196651  61826.03232775      -0.01382617       0.17457792       9.30463593  
61848.0000  61854.0000  0.31415521  61847.99893403      -0.00084457      74.54973455    5512.56862624  0.32129565  61847.99891585      -0.00001377      64.34293281    9389.22213506  0.33165468  61847.99879375      -0.00082670       5.27788249    8542.18359151  0.32460658  61847.99888815      -0.00000100      23.54775330    8743.82744902  0.30244016  61847.99891277      -0.00553080      35.72979131    9927.35376653  0.30318191  61847.99893956      -0.00154330      99.73652625    9993.18384431  
61854.0000  61856.0000  0.31479085  61853.99902916      -0.00305609      14.05286949    3060.25114139  0.32409849  61853.99944421      -0.01129757      11.30870197    3448.12269516  0.33029121  61853.99867401      -0.00129637      22.22610374    4428.79601911  0.32451286  61853.99892229      -0.00226089      17.41729090    7618.72713068  0.30380782  61853.99974420      -0.01050855      11.16719236    3817.58387286  0.30519835  61853.99800798      -0.01426771      14.78866954     710.56679049  
61856.0000  61866.0000  0.31899692  61855.99870894      -0.00812294       0.56941509    6590.13783499  0.33046731  61855.65388888      -0.02747047      14.87418156       1.26741508  0.33571177  61855.99920303      -0.00924405       7.48673346    3019.03976025  0.33187682  61855.99858820      -0.01303639       0.52080490    2562.61322584  0.31786355  61855.98600661      -0.03709544       0.74694825     169.45497561  0.31408525  61855.99454923      -0.02619893       0.92854682     286.07955312  
61866.0000  61876.0000  0.31881741  61865.99897537      -0.00245833      18.56308919    4462.25344698  0.32815032  61865.93355841      -0.00835615       0.23332697    9449.56436738  0.33721862  61865.99906796      -0.00297345      25.72278866    5152.74546874  0.33106243  61865.99894454      -0.00264919      25.89310391    9748.37048280  0.31606244  61865.99804758      -0.00569176       1.16601953    9420.93144767  0.31654782  61865.99875905      -0.00985790       0.18772947    8931.94737020  
61876.0000  61904.0000  0.31986023  61875.99845975      -0.00387514       0.15938206    2191.77716557  0.32843694  61875.99883780      -0.01217151       0.88686985    9998.52407767  0.33775129  61875.99845747      -0.00537389       0.40515132    6838.51406415  0.33095892  61875.99881115      -0.00537858       0.43789393    7679.69663977  0.32154020  61875.99971849      -0.01434030       0.34592135    2916.34185847  0.31669053  61875.96623251      -0.01243741       0.59286692     502.14116796  
61904.0000  61925.0000  0.31904262  61903.99857966      -0.00000100      30.08038044       0.51881576  0.32473187  61903.99487379      -0.00906339       0.41400855    4921.19287039  0.33763499  61903.99885475      -0.00000113      37.06548271    6765.10872069  0.33158986  61903.98167838      -0.00016416      34.55829144    9867.96895755  0.32137901  61903.99748802      -0.00811487       0.31292600     735.31124553  0.31481133  61903.99883624      -0.00709744       0.35868938    1444.10315936  
61925.0000  61931.0000  0.31558080  61924.99165710      -0.00206019      15.86987458    7102.59482550  0.31996186  61924.99916569      -0.00284686      10.84223126    7128.71355106  0.33347882  61924.99914198      -0.00185839       8.34831527    5322.65759561  0.32560071  61924.99920976      -0.00166801       7.49264247    7307.58934177  0.30918625  61924.99903173      -0.00732734      19.88733149    5973.26444301  0.30634628  61924.99905072      -0.00450732      11.28658903    8352.57912644
